,text,unit
3078," From points on the circle $x^2+y^2=a^2$ tangents are drawn to the hyperbola $x^2-y^2=a^2$. Find the locus of themid-point of thechord of contact of tangents.
",HYP
3079," Find the locus of the mid-points of the chords of the circle $x^2+y^2=16$, which are tangents to the hyperbola $9 x^2-16 y^2=144$.
",HYP
3080," Chords of the circle $x^2+y^2=a^2$ touch the hyperbola $\frac{x^2}{a^2}-\frac{y^2}{b^2}=1$. Prove that the locus of their mid-points is the curve $\left(x^2+y^2\right)^2=a^2 x^2-$ $b^2 y^2$.
",HYP
3081," Find the equation to the chords of the hyperbola $x^2-y^2=9$ which is bisected at $(5,-3)$
",HYP
3082," If $m_1$ and $m_2$ are the slopes of the tangents to the hyperbola $\frac{x^2}{25}-\frac{y^2}{16}=1$ which pass through the point $(6,2)$, then find the value of $11 \mathrm{~m}_1 \mathrm{~m}_2$ and $11\left(m_1+m_2\right)$.
",HYP
3083," The asymptotes of a hyperbola are parallel to lines $2 x+3 y=0$ and $3 x+2 y=0$. The hyperbola has its centre at $(1,2)$ and it passes through $(5,3)$. Find its equation.
",HYP
3084," Prove that the product of the perpendicular from any point on the hyperbola $\frac{x^2}{a^2}-\frac{y^2}{b^2}=1$ to its asymptotes is equal to $\frac{a^2 b^2}{a^2+b^2}$.
",HYP
3085," If equation $a x^2+2 h x y+b y^2+2 g x+2 f y+c=0$ represents a rectangular hyperbola then write required conditions.
",HYP
3086," Find the equation of tangent at the point $(1,2)$ to the rectangular hyperbola $x y=2$.
",HYP
3087," If a circle cuts the rectangular hyperbola $x y=1$ in points $\left(x_{r^{\prime}} y_r\right) ; r=1,2,3,4$. Prove that $x_1 x_2 x_3 x_4$ $=\mathrm{y}_1 \mathrm{y}_2 \mathrm{y}_3 \mathrm{y}_4=1$.
",HYP
3088," If the axis of a parabola and a rectangular hyperbola is same and the vertex of the parabola
is same as the centre of rectangular hyperbola, prove that the locus of the point whose chord of contact with respect to the parabola touches the rectangular hyperbola is an ellipse with same centre and axes as that of the hyperbola.
",HYP
3089," Prove that the locus of point, tangents from where to hyperbola $x^2-y^2=a^2$ inclined at an angle $\alpha \& \beta$ with $x$-axis such that $\tan \alpha \tan \beta=2$ is also a hyperbola. Find the eccentricity of this hyperbola.
",HYP
3090," The eccentricity of the hyperbola $4 x^2-9 y^2-8 x$ $=32$ is
(A) $\frac{\sqrt{5}}{3}$
(B) $\frac{\sqrt{13}}{3}$
(C) $\frac{4}{3}$
(D) $\frac{3}{2}$
",HYP
3091," The locus of the point of intersection of the lines $\sqrt{3} \mathrm{x}-\mathrm{y}-4 \sqrt{3} \mathrm{k}=0$ and $\sqrt{3} \mathrm{kx}+\mathrm{ky}-4 \sqrt{3}=0$ for different values of $k$ is
(A) ellipse
(B) parabola
(C) circle
(D) hyperbola
",HYP
3092," If the latus rectum of an hyperbola be 8 and eccentricity be $\frac{3}{\sqrt{5}}$ then the equation of the hyperbola can be
(A) $4 x^2-5 y^2=100$
(B) $5 x^2-4 y^2=100$
(C) $4 x^2+5 y^2=100$
(D) $5 x^2+4 y^2=100$
",HYP
3093," If the centre, vertex and focus of a hyperbola be $(0,0),(4,0)$ and $(6,0)$ respectively, then the equation of the hyperbola is
(A) $4 x^2-5 y^2=8$
(B) $4 x^2-5 y^2=80$
(C) $5 x^2-4 y^2=80$
(D) $5 x^2-4 y^2=8$
",HYP
3094," The equation of the hyperbola whose foci are $(6,5),(-4,5)$ and eccentricity $5 / 4$ is-
(A) $\frac{(x-1)^2}{16}-\frac{(y-5)^2}{9}=1$
(B) $\frac{x^2}{16}-\frac{y^2}{9}=1$
(C) $\frac{(\mathrm{x}-1)^2}{16}-\frac{(\mathrm{y}-5)^2}{9}=-1$
(D) $\frac{(x-1)^2}{4}-\frac{(y-5)^2}{9}=1$
",HYP
3095," The vertices of a hyperbola are at $(0,0)$ and $(10,0)$ and one of its foci is at $(18,0)$. The possible equation of the hyperbola is -
(A) $\frac{x^2}{25}-\frac{y^2}{144}=1$
(B) $\frac{(x-5)^2}{25}-\frac{y^2}{144}=1$
(C) $\frac{x^2}{25}-\frac{(y-5)^2}{144}=1$
(D) $\frac{(\mathrm{x}-5)^2}{25}-\frac{(\mathrm{y}-5)^2}{144}=1$
",HYP
3096," The length of the transverse axis of a hyperbola is 7 and it passes through the point $(5,-2)$. The equation of the hyperbola is
(A) $\frac{4}{49} x^2-\frac{196}{51} y^2=1$
(B) $\frac{49}{4} x^2-\frac{51}{196} y^2=1$
(C) $\frac{4}{49} x^2-\frac{51}{196} y^2=1$
(D) none of these
",HYP
3097," $\mathrm{AB}$ is a double ordinate of the hyperbola $\frac{x^2}{a^2}-\frac{y^2}{b^2}=1$ such that $\triangle A O B$ (where 'O' is the origin) is an equilateral triangle, then the eccentricity $\mathrm{e}$ of the hyperbola satisfies
(A) $\mathrm{e}>\sqrt{3}$
(B) $1<\mathrm{e}<\frac{2}{\sqrt{3}}$
(C) $\mathrm{e}=\frac{2}{\sqrt{3}}$
(D) e $>\frac{2}{\sqrt{3}}$
",HYP
3098," The equation of the tangent lines to the hyperbola $\mathrm{x}^2-2 \mathrm{y}^2=18$ which are perpendicular to the line $y=x$ are
(A) $y=x \pm 3$
(B) $y=-x \pm 3$
(C) $2 x+3 y+4=0$
(D) none of these
",HYP
3099," The equations to the common tangents to the two hyperbolas $\frac{\mathrm{x}^2}{\mathrm{a}^2}-\frac{\mathrm{y}^2}{\mathrm{~b}^2}=1$ and $\frac{\mathrm{y}^2}{\mathrm{a}^2}-\frac{\mathrm{x}^2}{\mathrm{~b}^2}=1$ are -
(A) $y= \pm x \pm \sqrt{b^2-a^2}$
(B) $y= \pm x \pm\left(a^2-b^2\right)$
(C) $y= \pm x \pm \sqrt{a^2-b^2}$
(D) $y= \pm x \pm \sqrt{a^2+b^2}$
",HYP
3100," Locus of the feet of the perpendiculars drawn from either foci on a variable tangent to the hyperbola $16 y^2-9 x^2=1$ is
(A) $x^2+y^2=9$
(B) $x^2+y^2=1 / 9$
(C) $x^2+y^2=7 / 144$
(D) $x^2+y^2=1 / 16$
",HYP
3101," The ellipse $4 x^2+9 y^2=36$ and the hyperbola $4 x^2-$ $y^2=4$ have the same foci and they intersect at right angles then the equation of the circle through the points of intersection of two conics is
(A) $x^2+y^2=5$
(B) $\sqrt{5}\left(x^2+y^2\right)-3 x-4 y=0$
(C) $\sqrt{5}\left(x^2+y^2\right)+3 x+4 y=0$
(D) $x^2+y^2=25$
",HYP
3102," The equation of the common tangent to the parabola $y^2=8 x$ and the hyperbola $3 x^2-y^2=3$ is
(A) $2 x \pm y+1=0$
(B) $x \pm y+1=0$
(C) $x \pm 2 y+1=0$
(D) $x \pm y+2=0$
",HYP
3103," Equation of the chord of the hyperbola $25 x^2-$ $16 y^2=400$ which is bisected at the point $(6,2)$ is
(A) $16 x-75 y=418$
(B) $75 x-16 y=418$
(C) $25 x-4 y=400$
(D) none of these
",HYP
3104," The asymptotes of the hyperbola $x y-3 x-2 y=0$ are
(A) $x-2=0$ and $y-3=0$
(B) $x-3=0$ and $y-2=0$
(C) $x+2=0$ and $y+3=0$
(D) $x+3=0$ and $y+2=0$
",HYP
3105," If the product of the perpendicular distances from any point on the hyperbola $\frac{x^2}{a^2}-\frac{y^2}{b^2}=$ 1 of eccentricity $\mathrm{e}=\sqrt{3}$ on its asymptotes is equal to 6 , then the length of the transverse axis of the hyperbola is
(A) 3
(B) 6
(C) 8
(D) 12
",HYP
3106," If the normal to the rectangular hyperbola $x y=$ $c^2$ at the point ' $t$ ' meets the curve again at ' $t_1$ ' then $t^3 t_1$ has the value equal to
(A) 1
(B) -1
(C) 0
(D) none
",HYP
3107," Area of triangle formed by tangent to the hyperbola $x y=16$ at $(16,1)$ and co-ordinate axes equals
(A) 8
(B) 16
(C) 32
(D) 64
",HYP
3108," Locus of the middle points of the parallel chords with gradient $m$ of the rectangular hyperbola $x y=c^2$ is
(A) $y+m x=0$
(B) $y-m x=0$
(C) $m y-x=0$
(D) $\mathrm{my}+\mathrm{x}=0$
",HYP
3109," Let $\mathrm{P}(\operatorname{asec} \theta, b \tan \theta)$ and $\mathrm{Q}(\operatorname{asec} \phi, b \tan \phi)$, where $\theta+\phi=\frac{\pi}{2}$, be two points on the hyperbola $\frac{\mathrm{x}^2}{\mathrm{a}^2}-\frac{\mathrm{y}^2}{\mathrm{~b}^2}=1$. If $(\mathrm{h}, \mathrm{k})$ is the point of intersection of the normals at $P \& Q$, then $k$ is equal to
(A) $\frac{\mathrm{a}^2+\mathrm{b}^2}{\mathrm{a}}$
(B) $-\left(\frac{\mathrm{a}^2+\mathrm{b}^2}{\mathrm{a}}\right)$
(C) $\frac{a^2+b^2}{b}$
(D) $-\left(\frac{a^2+b^2}{b}\right)$
",HYP
3110," If $x=9$ is the chord of contact of the hyperbola $x^2-y^2=9$, then the equation of the corresponding pair of tangents, is
(A) $9 x^2-8 y^2+18 x-9=0$
(B) $9 \mathrm{x}^2-8 \mathrm{y}^2-18 \mathrm{x}+9=0$
(C) $9 x^2-8 y^2-18 x-9=0$
(D) $9 x^2-8 y^2+18 x+9=0$
Select the correct alternatives (one or more than one correct answers)
",HYP
3111," Consider the hyperbola $3 x^2-y^2-24 x+4 y-4=0$
(A) its centre is $(4,2)$
(B) its centre is $(2,4)$
(C) length of latus rectum $=24$
(D) length of latus rectum $=12$
",HYP
3112," Let an incident ray $\mathrm{L}_1=0$ gets reflected at point $A(-2,3)$ on hyperbola $\frac{x^2}{a^2}-\frac{y^2}{b^2}=1 \&$ passes through focus $S(2,0)$, then
(A) equation of incident ray is $x+2=0$
(B) equation of reflected ray is $3 x+4 y=6$
(C) eccentricity, $\mathrm{e}=2$
(D) length of latus rectum $=6$
",HYP
3113," For the curve $5(x-1)^2+5(y-2)^2=3(2 x+y-1)^2$ which of the following is true
(A) a hyperbola with eccentricity $\sqrt{3}$
(B) a hyperbola with directrix $2 x+y-1=0$
(C) a hyperbola with focus $(1,2)$
(D) a hyperbola with focus $(2,1)$
",HYP
3114," The equation of common tangent of hyperbola $9 x^2-9 y^2=8$ and the parabola $y^2=32 x$ is/are
(A) $9 x+3 y-8=0$
(B) $9 x-3 y+8=0$
(C) $9 x+3 y+8=0$
(D) $9 x-3 y-8=0$
",HYP
3115," Variable circles are drawn touching two fixed circles externally, then locus of centre of variable circle is
(A) parabola
(B) ellipse
(C) hyperbola
(D) circle
",HYP
3116," The locus of the mid points of the chords passing through a fixed point $(\alpha, \beta)$ of the hyperbola, $\frac{x^2}{a^2}-\frac{y^2}{b^2}=1$ is
(A) a circle with centre $\left(\frac{\alpha}{2}, \frac{\beta}{2}\right)$
(B) an ellipse with centre $\left(\frac{\alpha}{2}, \frac{\beta}{2}\right)$
(C) a hyperbola with centre $\left(\frac{\alpha}{2}, \frac{\beta}{2}\right)$
(D) straight line through $\left(\frac{\alpha}{2}, \frac{\beta}{2}\right)$
",HYP
3117," The locus of the foot of the perpendicular from the centre of the hyperbola $x y=c^2$ on a variable tangent is :
(A) $\left(x^2-y^2\right)^2=4 c^2 x y$
(B) $\left(x^2+y^2\right)^2=2 c^2 x y$
(C) $\left(x^2-y^2\right)=4 c^2 x y$
(D) $\left(x^2+y^2\right)^2=4 c^2 x y$
",HYP
3118," The equation to the chord joining two points $\left(\mathrm{x}_1, \mathrm{y}_1\right)$ and $\left(\mathrm{x}_2, \mathrm{y}_2\right)$ on the rectangular hyperbola $x y=c^2$ is
(A) $\frac{x}{x_1+x_2}+\frac{y}{y_1+y_2}=1$
(B) $\frac{x}{x_1-x_2}+\frac{y}{y_1-y_2}=1$
(C) $\frac{x}{y_1-y_2}+\frac{y}{x_1-x_2}=1$
(D) $\frac{\mathrm{x}}{\mathrm{y}_1-\mathrm{y}_2}+\frac{\mathrm{y}}{\mathrm{x}_1-\mathrm{x}_2}=1$
",HYP
3119," The equation $9 x^2-16 y^2-18 x+32 y-151=0$ represent a hyperbola
(A) The length of the transverse axes is 4
(B) Length of latus rectum is 9
(C) Equation of directrix is $x=\frac{21}{5}$ and $x=-$ $\frac{11}{5}$
(D) none of these
",HYP
3120," From the points of the circle $x^2+y^2=a^2$, tangents are drawn to the hyperbola $x^2-y^2=a^2$; then the locus of the middle points of the chords of contact is
(A) $\left(x^2-y^2\right)^2=a^2\left(x^2+y^2\right)$
(B) $\left(x^2-y^2\right)^2=2 a^2\left(x^2+y^2\right)$
(C) $\left(x^2+y^2\right)^2=a^2\left(x^2-y^2\right)$
(D) $2\left(x^2-y^2\right)^2=3 a^2\left(x^2+y^2\right)$
",HYP
3121," The tangent to the hyperbola $x y=c^2$ at the point $P$ intersects the $x$-axis at $T$ and the $y$-axis at $\mathrm{T}^{\prime}$. The normal to the hyperbola at $\mathrm{P}$ intersects the $x$-axis at $\mathrm{N}$ and the $\mathrm{y}$-axis at $\mathrm{N}^{\prime}$. The areas of the triangles PNT and PN ' $\mathrm{T}$ ' are $\Delta$ and $\Delta^{\prime}$ respectively, then $\frac{1}{\Delta}+\frac{1}{\Delta^{\prime}}$ is
(A) equal to 1
(B) depends on $t$
(C) depends on $c$
(D) equal to 2
",HYP
3122," The tangent to the hyperbola, $x^2-3 y^2=3$ at the point $(\sqrt{3}, 0)$ when associated with two asymptotes constitutes
(A) isosceles triangle
(B) an equilateral triangle
(C) a triangles whose area is $\sqrt{3}$ sq. units
(D) a right isosceles triangle.
",HYP
3123," The asymptote of the hyperbola $\frac{x^2}{a^2}-\frac{y^2}{b^2}=1$ form with any tangent to the hyperbola a triangle whose area is $\mathrm{a}^2 \tan \lambda$ in magnitude then its eccentricity is
(A) $\sec \lambda$
(B) $\operatorname{cosec} \lambda$
(C) $\sec ^2 \lambda$
(D) $\operatorname{cosec}^2 \lambda$
",HYP
3124," From any point on the hyperbola $\mathrm{H}_1:\left(\mathrm{x}^2 / \mathrm{a}^2\right)-\left(\mathrm{y}^2\right)$ $\left.b^2\right)=1$ tangents are drawn to the hyperbola $\mathrm{H}_2:\left(\mathrm{x}^2 / \mathrm{a}^2\right)-\left(\mathrm{y}^2 / \mathrm{b}^2\right)=2$. The area cut-off by thechord of contact on the asymptotes of $\mathrm{H}_2$ is equal to
(A) $a b / 2$
(B) $\mathrm{ab}$
(C) $2 \mathrm{ab}$
(D) $4 \mathrm{ab}$
",HYP
3125," The tangent at $\mathrm{P}$ on the hyperbola $\left(\mathrm{x}^2 / \mathrm{a}^2\right)-\left(\mathrm{y}^2 /\right.$ $\left.b^2\right)=1$ meets the asymptote $\frac{x}{a}-\frac{y}{b}=0$ at $Q$. If the locus of the mid point of $\mathrm{PQ}$ has the equation $\left(\mathrm{x}^2 / \mathrm{a}^2\right)-\left(\mathrm{y}^2 / \mathrm{b}^2\right)=\mathrm{k}$, then $\mathrm{k}$ has the value equal to
(A) $1 / 2$
(B) 2
(C) $3 / 4$
(D) $4 / 3$
",HYP
3126," If $\theta$ is the angle between the asymptotes of the hyperbola $\frac{x^2}{a^2}-\frac{y^2}{b^2}=1$ with eccentricitye, then
$\sec \frac{\theta}{2}$ can be
(A) $\mathrm{e}$
(B) $\mathrm{e} / 2$
(C) $\mathrm{e} / 3$
(D) $\frac{\mathrm{e}}{\sqrt{\mathrm{e}^2-1}}$
",HYP
3127," If $(5,12)$ and $(24,7)$ are the focii of a conic passing through the origin, then the eccentricity of conic is
(A) $\sqrt{386} / 12$
(B) $\sqrt{386} / 13$
(C) $\sqrt{386} / 25$
(D) $\sqrt{386} / 38$
",HYP
3128," The point of contact of line $5 x+12 y=9$ and hyperbola $x^2-9 y^2=9$ will lie on
(A) $4 x+15 y=0$
(B) $7 x+12 y=19$
(C) $4 x+15 y+1=0$
(D) $7 x-12 y=19$
",HYP
3129," Equation $(2+\lambda) x^2-2 \lambda x y+(\lambda-1) y^2-4 x-2=0$ represents a hyperbola if
(A) $\lambda=4$
(B) $\lambda=1$
(C) $\lambda=4 / 3$
(D) $\lambda=-1$
",HYP
3130," If a real circle will pass through the points of intersection of hyperbola $x^2-y^2=a^2$ \& parabola $y=x^2$, then
(A) $\mathrm{a} \in(-1,1)$
(B) $\mathrm{a} \in\left[-\frac{1}{2}, \frac{1}{2}\right]-\{0\}$
(C) area of circle $=\pi-\pi \mathrm{a}^2 ; \mathrm{a} \in\left(-\frac{1}{2}, \frac{1}{2}\right)-\{0\}$
(D) area of circle $=\pi-4 \pi \mathrm{a}^2$
",HYP
3131," If least numerical value of slope of line which is tangent to hyperbola $\frac{x^2}{a^2}-\frac{y^2}{\left(a^3+a^2+a\right)^2}=1$ is $\frac{3}{4}, a \in R_0$ is obtained at $a=k$. For this value of ' $a$ ', which of the following is/are true
(A) $\mathrm{a}=-\frac{1}{2}$
(B) $\mathrm{a}=\frac{1}{2}$
(C) $\mathrm{LR}=\frac{9}{16}$
(D) $\mathrm{e}=\frac{5}{4}$
",HYP
3132," If the normal at point $P$ to the rectangular hyperbola $x^2-y^2=4$ meets the transverse and conjugate axes at $\mathrm{A}$ and $\mathrm{B}$ respectively and $\mathrm{C}$ is the centre of the hyperbola, then
(A) $\mathrm{PA}=\mathrm{PC}$
(B) $\mathrm{PA}=\mathrm{PB}$
(C) $\mathrm{PB}=\mathrm{PC}$
(D) $\mathrm{AB}=2 \mathrm{PC}$
",HYP
3133," If the circle $x^2+y^2=a^2$ intersects the hyperbola $x y=c^2$ in four points $P\left(x_1, y_1\right), Q\left(x_2, y_2\right), R\left(x_3, y_3\right)$, $\mathrm{S}\left(\mathrm{x}_{4^{\prime}} \mathrm{y}_4\right)$, then
(A) $x_1+x_2+x_3+x_4=0$
(B) $y_1+y_2+y_3+y_4=0$
(C) $x_1 x_2 x_3 x_4=c^4$
(D) $\mathrm{y}_1 \mathrm{y}_2 \mathrm{y}_3 \mathrm{y}_4=\mathrm{c}^4$
",HYP
3134," The curve described parametrically by, $x=t^2+$ $\mathrm{t}+1, \mathrm{y}=\mathrm{t}^2-\mathrm{t}+1$ represents
(A) a pair of straight lines
(B) an ellipse
(C) a parabola
(D) a hyperbola
",HYP
3135," Consider the hyperbola 9 x^2-16 y^2-36 x+96 y+36=0 \text {. }\\
&\begin{array}{|l|l|}
\hline \text { Column - I } & \text { Column - II } \\
\hline \text { (A) If directrices of the hyperbola are } y=k_1 \& y=k_2 \text { then } k_1+k_2 \text { is equal to } & \text { (p) } 16 \\
\text { (B) If foci of hyperbola are }(a, b) \&(a, c) \text { then } a+b+c \text { is equal to } & \text { (q) } 10 \\
\text { (C) Product of the perpendiculars drawn from the foci upon its any tangent is } & \text { (r) } 6 \\
\text { (D) Distance between foci of the hyperbola is } & \text { (s) } 8
\end{array}
\end{aligned}
2 .\begin{array}{|l|l|}
\hline \text { Column - I } & \text { Column - II } \\
\hline \begin{array}{l}
\text { (A) A tangent drawn to hyperbola } \frac{x^2}{a^2}-\frac{y^2}{b^2}=1 \text { at } p\left(\frac{\pi}{6}\right) \text { forms a } \\
\text { triangle of area } 3 a^2 \text { square units, with coordinate axes, then the } \\
\text { square of its eccentricity is equal to }
\end{array} & \text { (p) } 17 \\
\text { (B) If the eccentricity of the hyperbola } x^2-y^2 \sec ^2 \theta=5 \text { is } \sqrt{3} \text { times } \\
\text { the eccentricity of the ellipse } x^2 \sec ^2 \theta+y^2=25 \text { then smallest } & \text { (q) } 8 \\
\text { positive value of } \theta \text { is } \frac{6 \pi}{p} \text {, value of ' } p \text { ' is } & \text { (r) } 16 \\
\text { (C) For the hyperbola } \frac{x^2}{3}-y^2=3 \text {, angle between its asymptotes } & \\
\text { (D) For the hyperbola } x y=8 \text { any tangent of it at P meets co-ordinate axes at Q } & \text { (s) } 24 \\
\text { and } R \text { then area of triangle CQR where 'c' is centre of the hyperbola is } &
\end{array}
",HYP
3136," Statement-I : Ellipse $\frac{x^2}{25}+\frac{y^2}{16}=1$ and $12 x^2-$ $4 y^2=27$ intersect each other at right angle.
Because Statement-II : Whenever confocal ellipse \& hyperbola intersect, they intersect each other orthogonally.
(A) $\mathrm{A}$
(B) $\mathrm{B}$
(C) $\mathrm{C}$
(D) D
",HYP
3137," Statement-I : $\frac{5}{3}$ and $\frac{5}{4}$ are the eccentricities of two hyperbola which are conjugate to each other.
Because Statement-II : If $\mathrm{e}$ and $\mathrm{e}_1$ are the eccentricities of two conjugate hyperbolas than $\mathrm{ee}_1>1$.
(A) $\mathrm{A}$
(B) $\mathrm{B}$
(C) $\mathrm{C}$
(D) $\mathrm{D}$
",HYP
3138," Statement-I : A bullet is fired and hit a target. An observer in the same plane heard two sounds the crack of the riffle and the thud of the ball striking the target at the same instant, then locus of the observer is hyperbola where velocity of sound is smaller than velocity of bullet.
Because Statement-II: It difference of distances of a point ' $\mathrm{P}$ ' from the two fixed points is constant and less than the distance between the fixed points then locus of ' $\mathrm{P}$ ' is a hyperbola.
(A) $\mathrm{A}$
(B) $\mathrm{B}$
(C) $\mathrm{C}$
",HYP
3139," If we rotate the axes of the rectangular hyperbola $x^2$ $-y^2=a^2$ through an angle $\pi / 4$ in the clockwise direction then the equation $x^2-y^2=a^2$ reduces to $x y=\frac{a^2}{2}=\left(\frac{a}{\sqrt{2}}\right)^2=c^2$ (say). Since $x=c t, \quad y=\frac{c}{t}$ satisfies $x y=c^2$.
$\therefore \quad(\mathrm{x}, \mathrm{y})=\left(\mathrm{ct}, \frac{\mathrm{c}}{\mathrm{t}}\right)(\mathrm{t} \neq \mathrm{c})$ is called a ' $\mathrm{t}$ ' point on the rectangular hyperbola.
On the basis of above information, answer the following questions :
If $t_1$ and $t_2$ are the roots of the equation $x^2-$ $4 x+2=0$, then the point of intersection of tangents at ' $t_1$ ' and ' $t_2$ ' on $x y=c^2$ is
(A) $\left(\frac{\mathrm{c}}{2}, 2 \mathrm{c}\right)$
(B) $\left(2 \mathrm{c}, \frac{\mathrm{c}}{2}\right)$
(C) $\left(\frac{\mathrm{c}}{2}, \mathrm{c}\right)$
(D) $\left(\mathrm{c}, \frac{\mathrm{c}}{2}\right)$
",HYP
3140," If we rotate the axes of the rectangular hyperbola $x^2$ $-y^2=a^2$ through an angle $\pi / 4$ in the clockwise direction then the equation $x^2-y^2=a^2$ reduces to $x y=\frac{a^2}{2}=\left(\frac{a}{\sqrt{2}}\right)^2=c^2$ (say). Since $x=c t, \quad y=\frac{c}{t}$ satisfies $x y=c^2$.
$\therefore \quad(\mathrm{x}, \mathrm{y})=\left(\mathrm{ct}, \frac{\mathrm{c}}{\mathrm{t}}\right)(\mathrm{t} \neq \mathrm{c})$ is called a ' $\mathrm{t}$ ' point on the rectangular hyperbola.
On the basis of above information, answer the following questions :
If $e_1$ and $e_2$ are the eccentricities of the hyperbolas $x y=9$ and $x^2-y^2=25$, then $\left(e_1\right.$, $e_2$ ) lie on a circle $C_1$ with centre origin then the (radius) $^2$ of the director circle of $\mathrm{C}_1$ is
(A) 2
(B) 4
(C) 8
(D) 16
",HYP
3141," If we rotate the axes of the rectangular hyperbola $x^2$ $-y^2=a^2$ through an angle $\pi / 4$ in the clockwise direction then the equation $x^2-y^2=a^2$ reduces to $x y=\frac{a^2}{2}=\left(\frac{a}{\sqrt{2}}\right)^2=c^2$ (say). Since $x=c t, \quad y=\frac{c}{t}$ satisfies $x y=c^2$.
$\therefore \quad(\mathrm{x}, \mathrm{y})=\left(\mathrm{ct}, \frac{\mathrm{c}}{\mathrm{t}}\right)(\mathrm{t} \neq \mathrm{c})$ is called a ' $\mathrm{t}$ ' point on the rectangular hyperbola.
On the basis of above information, answer the following questions :
If the normal at the point ' $t_1$ ' to the rectangular hyperbola $x y=c^2$ meets it again at the point ' $t_2$ ' then the value of $t_1 t_2$ is
(A) $-\mathrm{t}_1^{-1}$
(B) $-\mathrm{t}_1^{-2}$
(C) $-\mathrm{t}_1^{-3}$
(D) $-\mathrm{t}_1^{-4}$
",HYP
3142," The hyperbola $x^2 / a^2-y^2 / b^2=1(a, b>0)$ passes through the point of intersection of the lines, $7 x+13 y-87=0 \& 5 x-8 y+7=0$ and the latus rectum is $32 \sqrt{2} / 5$. Find ' $a$ ' \& ' $b$ '.
",HYP
3143," Find the eccentricity of the hyperbola whose latus rectum is half its transverse axis.
",HYP
3144," Find the centre, the foci, the directrices, the length of the latus rectum, the length \& the equations of the axes $16 x^2-9 y^2+32 x+36 y-164$ $=0$.
",HYP
3145," For the hyperbola $x^2 / 100-y^2 / 25=1$, prove that
(a) eccentricity $=\sqrt{5} / 2$
(b) SA. S'A $=25$, where $S \& S^{\prime}$ are the foci \& A is the vertex.
",HYP
3146," Find the eccentricity of the conic represented by $x^2-y^2-4 x+4 y+16=0$.
",HYP
3147," If $\mathrm{C}$ is the centre of a hyperbola $x^2 / a^2-y^2 / b^2=1$, $S, S^{\prime}$ its foci and $P$ a point on it.
Prove that SP. $S^{\prime} \mathrm{P}=\mathrm{CP}^2-\mathrm{a}^2+\mathrm{b}^2$.
",HYP
3148," For what value of $\lambda$ does the line $y=3 x+\lambda$ touch the hyperbola $9 x^2-5 y^2=45$.
",HYP
3149," Find the equation of the tangent to the hyperbola $x^2-4 y^2=36$ which is perpendicular to the line $x$ $-y+4=0$.
",HYP
3150," Tangents are drawn to the hyperbola $3 x^2-2 y^2$ $=25$ from the point $(0,5 / 2)$. Find their equations.
",HYP
3151," If the normal at a point $\mathrm{P}$ to the hyperbola $\mathrm{x}^2 / \mathrm{a}^2$ $-y^2 / b^2=1$ meets the $x-$ axis at $G$, show that $\mathrm{SG}=\mathrm{e} . \mathrm{SP}, \mathrm{S}$ being the focus of the hyperbola.
",HYP
3152," The tangents and normal at a point on $\frac{x^2}{a^2}-\frac{y^2}{b^2}$ $=1$ cut the $y$-axis at A \& B. Prove that the circle on $\mathrm{AB}$ as diameter passes through the foci of the hyperbola.
",HYP
3153," Show that the locus of the middle points of normal chords of the rectangular hyperbola $x^2$ $-y^2=a^2$ is $\left(y^2-x^2\right)^3=4 a^2 x^2 y^2$.
",HYP
3154," The variable chords of the hyperbola $x^2 / a^2-y^2 /$ $b^2=1(b>a)$ whose equation is $x \cos \alpha+y \sin \alpha$ $=p$ subtends a right angle at the centre. Prove that it always touches a circle.
",HYP
3155," Find the asymptotes of the hyperbola $2 x^2-3 x y$ $-2 y^2+3 x-y+8=0$. Also find the equation to the conjugate hyperbola \& the equation of the principal axes of the curve.
",HYP
3156," Find the equation of the standard hyperbola passing through the point $(-\sqrt{3}, 3)$ and having the asymptotes as straight lines $\mathrm{x} \sqrt{5} \pm \mathrm{y}=0$.
",HYP
3157," If $\theta_1 \& \theta_2$ are the parameters of the extremities of a chord through $(\mathrm{ae}, 0)$ of a hyperbola $\mathrm{x}^2 / \mathrm{a}^2-$ $\mathrm{y}^2 / \mathrm{b}^2=1$, then show that $\tan \frac{\theta_1}{2} \cdot \tan \frac{\theta_2}{2}+\frac{\mathrm{e}-1}{\mathrm{e}+1}$ $=0$.
",HYP
3158," If the tangent at the point $(\mathrm{h}, \mathrm{k})$ to the hyperbola $x^2 / a^2-y^2 / b^2=1$ cuts the auxiliary circle in
points whose ordinates are $\mathrm{y}_1$ and $\mathrm{y}_2$ then prove that $1 / \mathrm{y}_1+1 / \mathrm{y}_2=2 / \mathrm{k}$.
",HYP
3159," Tangents are drawn from the point $(\alpha, \beta)$ to the hyperbola $3 x^2-2 y^2=6$ and are inclined at angles $\theta \& \phi$ to the $x$-axis. If $\tan \theta \cdot \tan \phi=2$, prove that $\beta^2=2 \alpha^2-7$.
",HYP
3160," The perpendicular from the centre upon the normal on any point of the hyperbola $x^2 / \mathrm{a}^2-$ $y^2 / b^2=1$ meets at $R$. Find the locus of $R$.
",HYP
