,text,unit
3205," What happens if bone of frog is kept in dilutehydrochloric acid?

(1) Will become flexible

(2) Will turn black

(3) Will break into pieces

(4) Will shrink

",Structural Organization in Animals
3206," The roof of the cranium of frog is formed by

(1) frontoparietal\\
(2) orbitosphenoid

(3) parasphenoid\\
(4) alisphenoid.

",Structural Organization in Animals
3207," In frog, the surface of attachment of tongue is

(1) pterygoid\\
(2) hyoid apparatus

(3) parasphenoid\\
(4) palatine.

",Structural Organization in Animals
3208," In frog, ``fenestra ovalis'' is

(1) the communication between the pharynx andthe tympanic cavity

(2) the external opening of the tympanic cavitywhich is covered by the
tympanic membrane

(3) the air filled cavity of the middle ear\\
(4) the opening in the auditory capsule whichseparates the middle ear
from the internal ear.

",Structural Organization in Animals
3209," The kidney of an adult frog is

(1) metanephros\\
(2) opisthonephros

(3) pronephros\\
(4) mesonephros.

",Structural Organization in Animals
3210," Mucus helps frog in forming

(1) thick skin\\
(2) dry skin

(3) smooth skin\\
(4) moist skin.

",Structural Organization in Animals
3211," Bullfrog of India is

(1) Ranatigrina\\
(2) R. sylvatica

(3) R. catesbeiana\\
(4) R. esculenta.

",Structural Organization in Animals
3212," Addition of a trace of thyroxine or iodine in watercontaining
tadpoles will

(1) keep them in larval stage

(2) hasten their metamorphosis

(3) slow down their metamorphosis

(4) kill the tadpoles.

",Structural Organization in Animals
3213," Which one of the following aspects is an exclusive characteristic of
living things?

(1) Isolated metabolic reactions occur in vitro

(2) Increase in mass from inside only

(3) Perception of events happening in the environment and their memory.

(4) Increase in mass by accumulation of material both on surface as well
as internally.

",The Living World
3214," The living organisms can be unexceptionally distinguished from the
non-living things on the basis of their ability for

(1) interaction with the environment and progressive evolution

(2) reproduction

(3) growth and movement

(4) responsiveness to touch.

",The Living World
3215," Biological organisation starts with

(1) cellular level

(2) organismic level

(3) atomic level

(4) submicroscopic molecular level.

",The Living World
3216," Select the correctly written scientific name of Mango which was first
described by Carolus Linnaeus.

(1) Mangifera Indica

(2) Mangifera indica Car. Linn.

(3) Mangifera indica Linn.

(4) Mangifera indica

",The Living World
3217," Which of the following is against the rules of ICBN?

(1) Hand written scientific names should be underlined.

(2) Every species should have a generic name and a specific epithet.

(3) Scientific names are in Latin and should be italicized.

(4) Generic and specific names should be written starting with small
letters.

",The Living World
3218," Nomenclature is governed by certain universal rules. Which one of the
following is contrary to the rules of nomenclature?

(1) The names are written in Latin and are italicised.

(2) When written by hand the names are to be underlined.

(3) Biological names can be written in any language.

(4) The first word in a biological name represents the genus name and
the second is a specific epithet.

",The Living World
3219," ICBN stands for

(1) International Code of Botanical Nomenclature

(2) International Congress of Biological Names

(3) Indian Code of Botanical Nomenclature

(4) Indian Congress of Biological Names.

",The Living World
3220," Biosystematics aims at

(1) the classification of organisms based on broad morphological
characters

(2) delimiting various taxa of organisms and establishing their
relationships

(3) the classification of organisms based on their evolutionary history
and establishing their phylogeny on the totality of various parameters
from all fields of studies

(4) identification and arrangement of organisms on the basis of their
cytological characteristics.

",The Living World
3221," The book `Genera Plantarum' was written by

(1) Engler and Prantl

(2) Bentham and Hooker

(3) Bessey

(4) Hutchinson.

",The Living World
3222," Linnaeus is credited with

(1) binomial nomenclature

(2) theory of biogenesis

(3) discovery of microscope

(4) discovery of blood circulation.

",The Living World
3223," Linnaeus evolved a system of nomenclature called

(1) mononomial

(2) vernacular

(3) binomial

(4) polynomial.

",The Living World
3224," The term ``New Systematics'' was introduced by

(1) Bentham and Hooker

(2) Linnaeus

(3) Julian Huxley

(4) A.P. de Candolle.

",The Living World
3225," Match column I with column II for housefly classification and select
the correct option using the codes given below.

Column I Column II

A. Family (i) Diptera

B. Order (ii) Arthropoda

C. Class (iii) Muscidae

D. Phylum (iv) Insecta

(1) A-(iii), B-(i), C-(iv), D-(ii)

(2) A-(iii), B-(ii), C-(iv), D-(i)

(3) A-(iv), B-(iii), C-(ii), D-(i)

(4) A-(iv), B-(ii), C-(i), D-(iii)

",The Living World
3226," The common characteristics between tomato and potato will be maximum
at the level of their

(1) family

(2) order

(3) division

(4) genus.

",The Living World
3227," Which one of the following organisms is scientifically correctly
named, correctly printed according to the International Rules of
Nomenclature and correctly described?

(1) Musca domestica - the common house lizard, a reptile

(2) Plasmodium falciparum - a protozoan pathogen causing the most
serious type of malaria.

(3) Felis tigris - the Indian tiger, well protected in Gir forests.

(4) E.coli - full name Entamoeba coli, a commonly occurring bacterium in
human intestine.

",The Living World
3228," Which one of the following animals is correctly matched with its
particular taxonomic category?

(1) Tiger - tigris, species\\
(2) Cuttlefish - mollusca, class

(3) Humans - primata, family

(4) Housefly - Musca, order

",The Living World
3229," Species are considered as

(1) real basic units of classification

(2) the lowest units of classification

(3) artificial concept of human mind which cannot be defined in absolute
terms

(4) real units of classification devised by taxonomists.

",The Living World
3230," Which of the following is less general in characters as compared to
genus?

(1) Species

(2) Division

(3) Class

(4) Family

",The Living World
3231," `Taxon' is the unit of a group of

(1) order

(2) taxonomy

(3) species

(4) genes.

",The Living World
3232," Sequence of taxonomic categories is

(1) class--phylum--tribe--order--family--genus-- species

(2) division--class--family--tribe--order--genus-- species

(3) division--class--order--family--tribe--genus-- species.

(4) phylum--order--class--tribe--family--genus-- species.

",The Living World
3233," The term phylum was given by

(1) Cuvier

(2) Haeckel

(3) Theophrastus

(4) Linnaeus.

",The Living World
3234," A group of plants or animals with similar traits of any rank is

(1) species

(2) genus

(3) order

(4) taxon.

",The Living World
3235," A taxon is

(1) a group of related families

(2) a group of related species

(3) a type of living organisms

(4) a taxonomic group of any ranking.

",The Living World
3236," Basic unit or smallest taxon of taxonomy/ classification is

(1) species

(2) kingdom

(3) family

(4) variety.

",The Living World
3237," Static concept of species was put forward by

(1) de Candolle

(2) Linnaeus

(3) Theophrastus

(4) Darwin.

",The Living World
3238," Match the items given in column I with those in column II and select
the correct option given below.

Column I Column II

A. Herbarium (i) It is a place having a collection of preserved plants
and animals.

B. Key (ii) A list that enumerates methodically all the species found in
an area with brief description aiding identification.

C. Museum (iii) Is a place where dried and pressed plant specimens
mounted on sheets are kept.

D. Catalogue (iv) A booklet containing a list of characters and their
alternates which are helpful in identification of various taxa.

A B C D

(1) (i) (iv) (iii) (ii)

(2) (iii) (ii) (i) (iv)

(3) (ii) (iv) (iii) (i)

(4) (iii) (iv) (i) (ii)

",The Living World
3239," The label of a herbarium sheet does not carry information on

(1) date of collection

(2) name of collector

(3) local names

(4) height of the plant.

",The Living World
3240," Which one of the following is not a correct statement?

(1) A museum has collection of photographs of plants and animals.

(2) Key is a taxonomic aid for identification of specimens.

(3) Herbarium houses dried, pressed and preserved plant specimens.

(4) Botanical gardens have collection of living plants for reference.

",The Living World
3241," One of the most important functions of botanical gardens is that

(1) they provide a beautiful area for recreation

(2) one can observe tropical plants there

(3) they allow ex situ conservation of germplasm

(4) they provide the natural habitat for wild life.

",The Living World
3242," Which of the following is not a feature of active transport of
solutes in plants?

(1) Occurs against concentration gradient

(2) Non-selective

(3) Occurs through membranes

(4) Requires ATP

",Transport in Plants
3243," Which of the following criteria does not pertain to facilitated
transport?

(1) Transport saturation

(2) Uphill transport

(3) Requirement of special membrane proteins

(4) High selectivity

",Transport in Plants
3244," The movement of ions against the concentration gradient will be

(1) active transport\\
(2) osmosis

(3) diffusion\\
(4) all of the above.

",Transport in Plants
3245," What will be the direction of flow of water when a plant cell is
placed in a hypotonic solution?

(1) Water will flow in both directions.

(2) Water will flow out of the cell.

(3) Water will flow into the cell.

(4) No flow of water in any direction.

",Transport in Plants
3246," The water potential of pure water is

(1) less than zero

(2) more than zero but less than one

(3) more than one

(4) zero.

",Transport in Plants
3247," Two cells A and B are contiguous. Cell A has osmotic pressure 10 atm,
turgor pressure 7 atm and diffusion pressure deficit 3 atm. Cell B has
osmotic pressure 8 atm, turgor pressure 3 atm and diffusion pressure
deficit 5 atm. The result will be

(1) no movement of water

(2) equilibrium between the two

(3) movement of water from cell A to B

(4) movement of water from cell B to A.

",Transport in Plants
3248," The water potential and osmotic potential of pure water are

(1) 100 and 200\\
(2) zero and 100

(3) 100 and zero\\
(4) zero and zero.

",Transport in Plants
3249," When a cell is fully turgid, which of the following will be zero?

(1) Turgor pressure\\
(2) Water potential

(3) Wall pressure\\
(4) Osmotic pressure

",Transport in Plants
3250," With an increase in the turgidity of a cell, the wall pressure will

(1) fluctuate\\
(2) remain unchanged

(3) increase\\
(4) decrease.

",Transport in Plants
3251," Water movement between cells is due to

(1) T.P.

(2) W.P.

(3) D.P.D.

(4) incipient plasmolysis.

",Transport in Plants
3252," A bottle filled with previously moistened mustard seeds and water
was screw capped tightly and kept in a corner. It blew up suddenly after
about half an hour. The phenomenon involved is

(1) diffusion

(2) imbibition

(3) osmosis

(4) DPD.

",Transport in Plants
3253," Water potential is equal to

(1) Ψ\textsubscript{s} + O.P

(2) Ψ\textsubscript{s} = T.P

(3) Ψ\textsubscript{p} + Ψw

(4) Ψ\textsubscript{s} + Ψp.

",Transport in Plants
3254," The process responsible for facilitating loss of water in liquid
form from the tip of grass blades at night and in early morning is

(1) transpiration\\
(2) root pressure

(3) imbibition\\
(4) plasmolysis.

",Transport in Plants
3255," Xylem translocates

(1) water, mineral salts, some organic nitrogen and

hormones

(2) water only

(3) water and mineral salts only

(4) water, mineral salts and some organic nitrogen

only.

",Transport in Plants
3256," Root pressure develops due to

(1) passive absorption

(2) active absorption

(3) increase in transpiration

(4) low osmotic potential in soil.

",Transport in Plants
3257," In soil, water available for plants is

(1) gravitational water

(2) chemically bound water

(3) capillary water

(4) hygroscopic water.

",Transport in Plants
3258," The movement of water, from one cell of cortex to adjacent one in
roots, is due to

(1) accumulation of inorganic salts in the cells

(2) accumulation of organic compounds in the cells

(3) water potential gradient

(4) chemical potential gradient.

",Transport in Plants
3259," Guttation is mainly due to

(1) root pressure

(2) osmosis

(3) transpiration

(4) imbibition.

",Transport in Plants
3260," In soil, the water available for root absorption is

(1) gravitational water

(2) capillary water

(3) hygroscopic water

(4) combined water

",Transport in Plants
3261," The principal pathway of water translocation in angiosperms is

(1) sieve cells

(2) sieve tube elements

(3) xylem vessel system

(4) xylem and phloem.

",Transport in Plants
3262," Stomatal movement is not affected by

(1) temperature

(2) light

(3) O\textsubscript{2} concentration

(4) CO\textsubscript{2} concentration.

",Transport in Plants
3263," Which of the following facilitates opening of stomatal aperture?

(1) Decrease in turgidity of guard cells

(2) Radial orientation of cellulose microfibrils in the cell wall of
guard cells

(3) Longitudinal orientation of cellulose microfibrils in the cell wall
of guard cells

(4) Contraction of outer wall of guard cells

",Transport in Plants
3264," Water vapour comes out from the plant leaf through the stomatal
opening. Through the same stomatal opening carbon dioxide diffuses into
the plant during photosynthesis. Reason out the above statements using
one of following options.

(1) The above processes happen only during night time.

(2) One process occurs during day time and the other at night.

(3) Both processes cannot happen simultaneously.

(4) Both processes can happen together because the diffusion coefficient
of water and CO2 is

",Transport in Plants
3265," A column of water within xylem vessels of tall trees does not break
under its weight because of

(1) lignification of xylem vessels

(2) positive root pressure

(3) dissolved sugars in water

(4) tensile strength of water.

",Transport in Plants
3266," Transpiration and root pressure cause water to rise in plants by

(1) pushing it upward

(2) pushing and pulling it, respectively

(3) pulling it upward

(4) pulling and pushing it, respectively.

",Transport in Plants
3267," Which one gives the most valid and recent explanation for stomatal
movement?

(1) Starch hydrolysis

(2) Guard cell photosynthesis

(3) Transpiration

(4) Potassium influx and efflux

",Transport in Plants
3268," In land plants, the guard cells differ from other epidermal cells in
having

(1) cytoskeleton

(2) mitochondria

(3) endoplasmic reticulum

(4) chloroplasts.

",Transport in Plants
3269," Guttation is the result of

(1) diffusion

(2) transpiration

(3) osmosis

(4) root pressure.

",Transport in Plants
3270," Guard cells help in

(1) transpiration

(2) guttation

(3) fighting against infection

(4) protection against grazing.

",Transport in Plants
3271," The rupture and fractionation do not usually occur in the water
column in vessel/tracheids during the ascent of sap because of

(1) weak gravitational pull

(2) transpiration pull

(3) lignified thick walls

(4) cohesion and adhesion.

",Transport in Plants
3272," Potometer works on the principle of

(1) osmotic pressure

(2) amount of water absorbed equals the amount transpired

(3) root pressure

(4) potential difference between the tip of the tube and that of the
plant.

",Transport in Plants
3273," Stomata of a plant open due to

(1) influx of potassium ions

(2) efflux of potassium ions

(3) influx of hydrogen ions

(4) influx of calcium ions.

",Transport in Plants
3274," Main function of lenticel is

(1) transpiration

(2) guttation

(3) gaseous exchange

(4) bleeding.

",Transport in Plants
3275," Opening and closing of stomata is due to the

(1) hormonal change in guard cells

(2) change in turgor pressure of guard cells

(3) gaseous exchange

(4) respiration.

",Transport in Plants
3276," Glycolate induces opening of stomata in

(1) presence of oxygen

(2) low CO\textsubscript{2} concentration

(3) high CO\textsubscript{2}

(4) CO\textsubscript{2} absent.

",Transport in Plants
3277," In guard cells when sugar is converted into starch, the stomatal
pore

(1) closes completely

(2) opens partially

(3) opens fully

(4) remains unchanged.

",Transport in Plants
3278," At constant temperature, the rate of transpiration will be higher at

(1) sea level

(2) 1 km below sea level

(3) 1 km above sea level

(4) 1.5 km above sea level.

",Transport in Plants
3279," Conversion of starch to organic acids is required for

(1) stomatal opening

(2) stomatal closing

(3) stomatal formation

(4) stomatal activity.

",Transport in Plants
3280," In terrestrial habitats, temperature and rainfall conditions are
influenced by

(1) water transformations

(2) transpiration

(3) thermoperiodism

(4) translocation.

",Transport in Plants
3281," Which of the following is used to determine the rate of
transpiration in plants?

(1) Porometer/Hygrometer

(2) Potometer

(3) Auxanometer

(4) Tensiometer/Barometer

",Transport in Plants
3282," The most widely accepted theory for ascent of sap in trees is

(1) capillarity

(2) role of atmospheric pressure

(3) pulsating action of living cell

(4) transpiration pull and cohesion theory of Dixon and Jolly.

",Transport in Plants
3283," Stomata open and close due to

(1) circadian rhythm

(2) genetic clock

(3) pressure of gases inside the leaves

(4) turgor pressure of guard cells.

",Transport in Plants
3284," Phenyl mercuric acetate (PMA) results in

(1) reduced photosynthesis

(2) reduced transpiration

(3) reduced respiration

(4) killing of plants.

",Transport in Plants
3285," Transpiration is least in

(1) good soil moisture

(2) high wind velocity

(3) dry environment

(4) high atmospheric humidity.

",Transport in Plants
3286," When water enters in roots due to diffusion, is termed as

(1) osmosis

(2) passive absorption

(3) endocytosis

(4) active absorption.

",Transport in Plants
3287," Poisons like cyanide inhibit Na+ efflux and K+ influx during
cellular transport. This inhibitory effect is reversed by an injection
of ATP. This demonstrates that

(1) ATP is the carrier protein in the transport system

(2) energy for Na+-K+ exchange pump comes from ATP

(3) ATP is hydrolysed by ATPase to release energy

(4) Na+-K+ exchange pump operates in the cell.

",Transport in Plants
3288," Minerals absorbed by root move to the leaf through

(1) xylem

(2) phloem

(3) sieve tubes

(4) none of the above.

",Transport in Plants
3289," What is the direction of movement of sugars in phloem?

(1) Bi-directional

(2) Non-multidirectional

(3) Upward

(4) Downward

",Transport in Plants
3290," A few drops of sap were collected by cutting across a plant stem by
a suitable method. The sap was tested chemically. Which one of the
following test results indicates that it is phloem sap?

(1) Acidic

(2) Alkaline

(3) Low refractive index

(4) Absence of sugar

",Transport in Plants
3291," In a ring girdled plant

(1) the shoot and root die together

(2) neither root nor shoot will die

(3) the shoot dies first

(4) the root dies first.

",Transport in Plants
3292," The translocation of organic solutes in sieve tube members is
supported by

(1) cytoplasmic streaming

(2) root pressure and transpiration pull

(3) P-proteins

(4) mass flow involving a carrier and ATP.

",Transport in Plants
3293," Loading of phloem is related to

(1) increase of sugar in phloem

(2) elongation of phloem cell

(3) separation of phloem parenchyma

(4) strengthening of phloem fiber.

",Transport in Plants
3294," Bidirectional translocation of solutes takes place in

(1) parenchyma

(2) cambium

(3) xylem

(4) phloem.

",Transport in Plants
3295," Translocation of carbohydrate nutrients usually occurs in the form
of

(1) glucose

(2) maltose

(3) starch

(4) sucrose.

",Transport in Plants
3296," Which is correct about transport of conduction of substances?

(1) Organic food moves up through phloem

(2) Organic food moves up through xylem

(3) Inorganic food moves upwardly and downwardly through xylem

(4) Organic food moves upwardly and downwardly through phloem

",Transport in Plants
3297," Death of protoplasm is a pre-requisite for a vital function like

(1) transport of sap

(2) transport of food

(3) absorption of water\\
(4) gaseous exchange.

",Transport in Plants
3298," Tissues are\\
  
(1) Groups of cells which are similar in origin and function\\

(2) Groups of organs which are similar in origin and function\\

(3) Cells which are similar in function but not in origin\\

(4) Groups of cells which are not similar in origin and function
\end{enumerate}


",Anatomy of Flowering Plants
3299," Plant tissues are divided into meristematic and permanent tissues on
which of the following basis?\\

(1) Whether the plant is a dicot or a monocot\\

(2) Whether the cells being formed are capable of dividing or not\\

(3) Position\\

(4) Origin
\end{enumerate}


",Anatomy of Flowering Plants
3300," The axillary bud is constituted by the cells 'left behind' from\\

(1) Root apical meristem\\

(2) Shoot apical meristem\\

(3) Intercalary meristem\\

(4) Lateral meristem
\end{enumerate}


",Anatomy of Flowering Plants
3301," The woody axis of flowering plants is produced by\\

(1) Apical meristem\\

(2) Primary meristem\\

(3) Intercalary meristem\\

(4) Secondary meristem
\end{enumerate}


",Anatomy of Flowering Plants
3302," All of the following are lateral meristems, except\\

(1) Intercalary meristem\\

(2) Fascicular vascular cambium\\

(3) Interfascicular cambium\\

(4) Cork cambium
\end{enumerate}


",Anatomy of Flowering Plants
3303," What is the function of lateral meristem?\\

(1) It gives rise to the lateral branches\\

(2) It increases girth of the plant axis\\

(3) It increases girth as well as length of the plant axis\\

(4) It increases only length of the plant axis
\end{enumerate}


",Anatomy of Flowering Plants
3304," The parenchymatous cells are\\

(1) Dead\\

(2) Thick-walled\\

(3) Thin-walled\\

(4) Thick-walled and dead
\end{enumerate}


",Anatomy of Flowering Plants
3305," Collenchyma differs from parenchyma in\\

(1) Possessing thick cell wall\\

(2) Lacking protoplasm\\

(3) Containing chloroplasts usually\\

(4) Being meristematic
\end{enumerate}


",Anatomy of Flowering Plants
3306," Which among the following are absent in the collenchyma?\\

(1) Chloroplasts\\

(2) Vacuoles\\

(3) Intercellular spaces\\

(4) Pectin deposition
\end{enumerate}


",Anatomy of Flowering Plants
3307," The elongated, thick-walled and tapering cells are\\

(1) Parenchymatous\\

(2) Collenchymatous\\

(3) Chlorenchymatous\\

(4) Sclerenchymatous
\end{enumerate}


",Anatomy of Flowering Plants
3308," Sclereids are commonly found in\\

(1) Young stems and petioles of leaves\\

(2) Fruit walls of nuts\\

(3) Roots\\

(4) Fleshy stems
\end{enumerate}


",Anatomy of Flowering Plants
3309," What is the function of vessels in flowering plants?\\

(1) Transport of food\\

(2) To get rid of excess water\\

(3) Photosynthesis\\

(4) Transport of water and minerals
\end{enumerate}


",Anatomy of Flowering Plants
3310," Which of the following statements is correct?\\

(1) Angiosperms lack vessels in their xylem\\

(2) The presence of vessels is a characteristic
\end{enumerate}


feature of angiosperms\\

(3) The cells of vessels are living\\

(4) Vessel is a long cylindrical tube-like

cell made up of many vessel members

",Anatomy of Flowering Plants
3311," The central lumens are obliterated in\\

(1) Xylem fibres\\

(2) Phloem parenchyma\\

(3) Xylem parenchyma\\

(4) Sieve tubes
\end{enumerate}


",Anatomy of Flowering Plants
3312," Which of the following is true for endarch type of primary xylem?\\

(1) Protoxylem lies towards the periphery of the organ
\end{enumerate}


(2) Metaxylem lies towards the periphery of the organ\\

(3) Metaxylem lies towards the pith of the organ\\

(4) Protophloem lies towards the pith of the organ

",Anatomy of Flowering Plants
3313," Which of the following is absent in most of the monocotyledons?\\

(1) Phloem parenchyma\\

(2) Tracheids\\

(3) Vessels\\

(4) Xylem parenchyma

",Anatomy of Flowering Plants
3314," Stomata are the component of\\

(1) Epidermal tissue system\\

(2) Ground tissue system\\

(3) Conducting tissue system\\

(4) Vascular tissue system
\end{enumerate}


",Anatomy of Flowering Plants
3315," The specialised epidermal cells present in the vicinity of guard cells
are called\\

(1) Bulliform cells\\

(2) Companion cells\\

(3) Subsidiary cells\\

(4) Endodermal cells
\end{enumerate}


",Anatomy of Flowering Plants
3316," Root hairs are the\\

(1) Multicellular elongations of epidermal cells\\

(2) Acellular elongations of epidermal cells\\

(3) Unicellular elongations of epidermal cells\\

(4) Multicellular elongations of endodemal cells
\end{enumerate}


",Anatomy of Flowering Plants
3317," The distinguishing feature of open vascular bundles is presence of\\

(1) Cambium\\

(2) Xylem and phloem\\

(3) Pericycle\\

(4) Endodermis
\end{enumerate}


",Anatomy of Flowering Plants
3318," Which type of arrangement of vascular bundles occurs in the roots of
monocots?\\

(1) Conjoint open\\

(2) Radial\\

(3) Conjoint closed\\

(4) Bicollateral
\end{enumerate}


",Anatomy of Flowering Plants
3319," The presence of cambium in the vascular bundles provides them the
ability to\\

(1) Radially transport the food\\

(2) Form secondary tissues\\

(3) Prevent water loss due to transpiration\\

(4) Conduct photosynthesis
\end{enumerate}


",Anatomy of Flowering Plants
3320," Lateral roots arise from\\

(1) Endodermis\\

(2) Pericycle\\

(3) Conjuctive tissue\\

(4) Cambium ring
\end{enumerate}


",Anatomy of Flowering Plants
3321," Polyarch xylem bundles are found in\\

(1) Monocot root\\

(2) Dicot root\\

(3) Monocot stem\\

(4) Dicot stem
\end{enumerate}


",Anatomy of Flowering Plants
3322," The casparian strips are present on the plant cells of root which
are\\

(1) Bean-shaped\\

(2) Dumb-bell shaped\\

(3) Barrel-shaped\\

(4) Lens-shaped
\end{enumerate}


",Anatomy of Flowering Plants
3323," The conjuctive tissue lies between the\\

(1) Xylem and phloem\\

(2) Pericycle and endodermis\\

(3) Epidermis and cortex\\

(4) Epidermis and hypodermis
\end{enumerate}


",Anatomy of Flowering Plants
3324," In which of the following characters, a monocot
\end{enumerate}


root differs from a dicotroot?\\

(1) Radial vascular bundles\\

(2) Large pith\\

(3) Conjuctive tissue in between xylem and phloem\\

(4) Single layered endodermis

",Anatomy of Flowering Plants
3326," Vascular bundles surrounded by a sclerenchymatous
\end{enumerate}


bundle sheath is a feature of\\

(1) Dicot root\\

(2) Monocot root\\

(3) Dicot stem\\

(4) Monocot stem

",Anatomy of Flowering Plants
3327," The central most portion of stem of dicotyledonous plants is occupied
by\\

(1) Vascular bundles\\

(2) Pericycle\\

(3) Pith\\

(4) Cortex
\end{enumerate}


",Anatomy of Flowering Plants
3328," Which of the following is not true for the vascular
\end{enumerate}


bundles of monocotyledonous stems?\\

(1) Scattered in the ground tissue\\

(2) Possess water-containing cavities\\

(3) 'Ring' arrangement\\

(4) Conjoint and closed

",Anatomy of Flowering Plants
3329," The epidermis in a dorsiventral leaf\\
(a) Covers both adaxial and abaxial surfaces\\
(b) Is not covered by cuticle\\
(c) Bears more stomata on the upper side\\
(d) May even lack stomata on the upper side Which of the above
statements are correct?\\

(1) (a) \& (c)\\

(2) (b) \& (d)\\

(3) (a) \& (d)\\

(4) (b) \& (c)
\end{enumerate}


",Anatomy of Flowering Plants
3330," Choose correct option w.r.t. spongy mesophyll in dicot leaf,\\

(1) Numerous large spaces and air cavities between its cellst\\

(2) A large number of chloroplasts\\

(3) Present on the adaxial surface\\

(4) Vertical and parallel arrangement of cells
\end{enumerate}


",Anatomy of Flowering Plants
3331," The size of vascular bundles in a dorsiventral
\end{enumerate}


leaf is dependent on\\

(1) Size of lamina\\

(2) Size of veins\\

(3) Number of stomata\\

(4) Number of veins

",Anatomy of Flowering Plants
3332," The stomata in an isobilateral leaf\\

(1) Are present only on the adaxial epidermis\\

(2) Are present only on the abaxial epidermis\\

(3) Are absent on both the surfaces of the epidermis\\

(4) Are present on both the surfaces of the epidermis
\end{enumerate}


",Anatomy of Flowering Plants
3333," During water stress, the bulliform cells\\
(a) Become turgid\\
(b) Become flaccid\\
(c) Make the leaves curl inwards\\
(d) Make the leaf surface exposed\\

The correct options are\\

(1) (a) \& (c)\\

(2) (b) \& (d)\\

(3) (a) \& (d)\\

(4) (b) \& (c)
\end{enumerate}


",Anatomy of Flowering Plants
3334," The tissue which participates in the secondary growth is\\

(1) Lateral meristem\\

(2) Apical meristem\\

(3) Intercalary meristem\\

(4) Primary meristem
\end{enumerate}


",Anatomy of Flowering Plants
3335," The intrafascicular cambium\\

(1) Is a simple permanent tissue\\

(2) Is a meristematio tissue\\

(3) Is a complex permanent tissue\\

(4) Is secondary meristem.
\end{enumerate}


",Anatomy of Flowering Plants
3336," The cambial ring is generally\\

(1) More active on the inner side than on the outer\\

(2) More active on the outer side than on the inner\\

(3) Equally active towards both sides\\

(4) Equally inactive towards both sides
\end{enumerate}


",Anatomy of Flowering Plants
3337," In a dicot stem, the interfascicular cambium strip arises\\

(1) Between xylem and phloem\\

(2) From medullary rays\\

(3) From pith\\

(4) From pericycle
\end{enumerate}


",Anatomy of Flowering Plants
3338," The wood is, in fact a\\

(1) Primary xylem\\

(2) Primary phloem\\

(3) Secondary xylem\\

(4) Secondary phloem
\end{enumerate}


",Anatomy of Flowering Plants
3339," An annual ring is formed by\\

(1) Two consecutive rings of spring wood\\

(2) Two alternate rings of spring wood and autumn wood\\

(3) Two consecutive rings of autumn wood\\

(4) Two alternate rings of sapwood and heartwood
\end{enumerate}


",Anatomy of Flowering Plants
3340," Growth rings are generally well marked in trees growing in\\

(1) Mumbai\\

(2) Chennai\\

(3) Shimla\\

(4) Kolkata
\end{enumerate}


",Anatomy of Flowering Plants
3341," Which of the following is the function of heartwood?\\

(1) Mechanical support\\

(2) Radial conduction of water and minerals\\

(3) Lateral conduction of food\\

(4) Minimise water loss in water stress
\end{enumerate}


",Anatomy of Flowering Plants
3342," The heartwood cannot conduct water because of\\

(1) Peripheral location in the stems\\

(2) Suberized cell walls\\

(3) Central location in the stems\\

(4) Deposition of brganic compounds
\end{enumerate}


",Anatomy of Flowering Plants
3343," Besides phellem, phellogen, root periderm comprises of\\

(1) Secondary cortex\\

(2) Phelloderm\\

(3) Bark\\

(4) More than one option is correct
\end{enumerate}


",Anatomy of Flowering Plants
3344," The feature which is common to both heartwood
\end{enumerate}


and sapwood is\\

(1) Both are the regions of secondary xylem\\

(2) Both are involved in the conduction of water\\

(3) Both comprise dead elements with accumulation

of aromatic compounds\\

(4) Both are located in the central layers of the stem

",Anatomy of Flowering Plants
3345," In a stem which is covered by periderm and in which
\end{enumerate}


stomata are absent, gaseous exchange takes place through\\

(1) Bulliform cells\\

(2) Lenticels\\

(3) Pneumatophores\\

(4) Trichomes

",Anatomy of Flowering Plants
3346," Bark refers to all tissues exterior to the\\

(1) Cork cambium\\

(2) Pericycle\\

(3) Vascular cambium\\

(4) Peridem
\end{enumerate}


",Anatomy of Flowering Plants
3347," Which of the following is true for the dicot roots?\\

(1) Both vascular and cork cambium are
\end{enumerate}


responsible for the secondary growth\\

(2) Vascular cambium arises during the

primary growth\\

(3) They do not show secondary growth just

like monocot roots\\

(4) Cork cambium develops during the primary

growth

",Anatomy of Flowering Plants
3348," Meristem is characterized by\\

(1) Isodiametric cells with cellulosic thin wall\\

(2) Absence of intercellular space and vacuole\\

(3) Absence of reserve food material and plastids\\

(4) All of these

",Anatomy of Flowering Plants
3349," According to histogen theory, stem epidermis is derived from\\

(1) Calyptrogen\\

(2) Dermatogen\\

(3) Protoderm\\

(4) Periblem

",Anatomy of Flowering Plants
3350," According to Clowes root apex consists of an inverted cup like
structure.\\
B. Low amount of RNA, DNA and protein is characteristic of waiting
meristem.\\
C. Cells of reserve meristem can divide only when the root apex gets
injured.\\

(1) All are correct\\

(2) \(A\& C\) are incorrect\\

(3) \(A\& B\) are incorrect\\

(4) B \& C are incorrect

",Anatomy of Flowering Plants
3351," Collenchyma is a type of mechanical tissue but it is

not as efficient as sclerenchyma. However, it has

certain advantages like\\

(1) It offers no resistance to the growing organs\\

(2) It has no cellulose in the cell wall.\\

(3) It is flexible\\

(4) It has the power of growth, it offers no resistance

to the growing organs and is not flexible

",Anatomy of Flowering Plants
