,text,unit
1025," Which statement is wrong?\\
(1) Bond energy of \(F_{2} > \text{Cl}_{2}\)\\
(2) Electronegativity of \(F > Cl\)\\
(3) \(F\) is more oxidising than \(\text{Cl}\)\\
(4) Electron affinity of \(Cl > F\)

",p-Block Elements
1026," Which of the following has the greatest electron affinity?\\
(1) I\\
(2) \(\text{Br}\)\\
(3) \(F\)\\
(4) \(\text{Cl}\)

",p-Block Elements
1027," Which of the following displaces \(\text{Br}_{2}\) from an aqueous
solution containing bromide ions?\\
(1) \(I_{2}\)\\
(2) \(I_{3}^{-}\)\\
(3) \(\text{Cl}_{2}\)\\
(4) \(\text{Cl}^{-}\)

",p-Block Elements
1028," Which of the following species has four lone pairs of electrons?\\
(1) I\\
(2) \(O\)\\
(3) \(\text{Cl}^{-}\)\\
(4) \(\text{He}\)

",p-Block Elements
1029," When \(\text{Cl}_{2}\) gas reacts with hot and concentrated sodium
hydroxide solution, the oxidation number of chlorine changes from\\
(1) zero to \(+ 1\) and zero to \(- 5\)\\
(2) zero to \(- 1\) and zero to \(+ 5\)\\
(3) zero to \(- 1\) and zero to \(+ 3\)\\
(4) zero to \(+ 1\) and zero to \(- 3\)

",p-Block Elements
1030," Which of the following is used in the preparation of chlorine?\\
(1) Both \(\text{MnO}_{2}\) and \(\text{KMnO}_{4}\)\\
(2) Only \(\text{KMnO}_{4}\)\\
(3) Only \(\text{MnO}_{2}\)\\
(4) Either \(\text{MnO}_{2}\) or \(\text{KMnO}_{4}\)

",p-Block Elements
1031," Which of the following elements is extracted commercially by the
electrolysis of an aqueous solution of its compound?\\
(1) \(\text{Cl}\)\\
(2) \(\text{Br}\)\\
(3) \(\text{Al}\)\\
(4) \(\text{Na}\)

",p-Block Elements
1032," When chlorine is passed over dry slaked lime at room temperature,
the main reaction product is\\
(1) \(\text{Ca}\left( \text{ClO}_{2} \right)_{2}\)\\
(2) \(\text{CaCl}_{2}\)\\
(3) \(\text{CaOCl}_{2}\)\\
(4) \(Ca(OCl)_{2}\)

",p-Block Elements
1033," In the manufacture of bromine from sea water, the mother liquor
containing bromides is treated with\\
(1) carbon dioxide\\
(2) chlorine\\
(3) iodine\\
(4) sulphur dioxide.

",p-Block Elements
1034," The bleaching action of chlorine is due to\\
(1) reduction\\
(2) hydrogenation\\
(3) chlorination\\
(4) oxidation.

",p-Block Elements
1035," Bleaching powder reacts with a few drops of conc. \(\text{HCl}\) to
give\\
(1) chlorine\\
(2) hypochlorous acid\\
(3) calcium oxide\\
(4) oxygen.

",p-Block Elements
1036," Among the following, the correct order of acidity is\\
(1) \(\text{HClO}_{2} < HClO < \text{HClO}_{3} < \text{HClO}_{4}\)\\
(2) \(\text{HClO}_{4} < \text{HClO}_{2} < HClO < \text{HClO}_{3}\)\\
(3) \(\text{HClO}_{3} < \text{HClO}_{4} < \text{HClO}_{2} < HClO\)\\
(4) \(HClO < \text{HClO}_{2} < \text{HClO}_{3} < \text{HClO}_{4}\)

",p-Block Elements
1037," Which of the statements given below is incorrect?\\
(1) \(O_{3}\) molecule is bent.\\
(2) \(\text{ONF}\) is isoelectronic with \(O_{2}\text{\ }N\).\\
(3) \(\text{OF}_{2}\) is an oxide of fluorine.\\
(4) \(\text{Cl}_{2}O_{7}\) is an anhydride of perchloric acid.

",p-Block Elements
1038," The correct order of increasing bond angles in the following species
is\\
(1) \(\text{Cl}_{2}O < \text{ClO}_{2} < \text{ClO}_{2}^{-}\)\\
(2) \(\text{ClO}_{2} < \text{Cl}_{2}O < \text{ClO}_{2}^{-}\)\\
(3) \(\text{Cl}_{2}O < \text{ClO}_{2}^{-} < \text{ClO}_{2}\)\\
(4) \(\text{ClO}_{2}^{-} < \text{Cl}_{2}O < \text{ClO}_{2}\)

",p-Block Elements
1039," Which one of the following oxides is expected to exhibit
paramagnetic behaviour?\\
(1) \(\text{CO}_{2}\)\\
(2) \(\text{SiO}_{2}\)\\
(3) \(\text{SO}_{2}\)\\
(4) \(\text{ClO}_{2}\)

",p-Block Elements
1040," Match the interhalogen compounds of column-I with the geometry in
column-II and assign the correct code.


(1) a

(2) b

(3) c

(4) d

",p-Block Elements
1041," Identify the incorrect statement, regarding the molecule
\(\text{XeO}_{4}\).

(1) \(\text{XeO}_{4}\) molecule is square planar.\\
(2) There are four \(\text{pπ} - \text{dπ}\) bonds.\\
(3) There are four \(sp^{3} - p,\sigma\) bonds.\\
(4) \(\text{XeO}_{4}\) molecule is tetrahedral.

",p-Block Elements
1042," Which compound has planar structure?\\
(1) \(\text{XeF}_{4}\)\\
(2) \(\text{XeOF}_{2}\)\\
(3) \(\text{XeO}_{2}{\text{\ }F}_{2}\)\\
(4) \(\text{XeO}_{4}\)

",p-Block Elements
1043," The correct order of atomic radii in group 13 elements is\\
(1) B \(<\) Al \(<\) In \(<\) Ga \(<\) Tl\\
(2) \(B < Al < Ga < In < Tl\)\\
(3) \(B < Ga < Al < Tl < In\)\\
(4) \(B < Ga < Al < In < Tl\)

",p-Block Elements
1044," \(\text{AlF}_{3}\) is soluble in \(\text{HF}\) only in presence of
\(\text{KF}\). It is due to the formation of\\
(1) \(K_{3}\left\lbrack \text{AlF}_{3}H_{3} \right\rbrack\)\\
(2) \(K_{3}\left\lbrack \text{AlF}_{6} \right\rbrack\)\\
(3) \(\text{AlH}_{3}\)\\
(4) \(K\left\lbrack \text{AlF}_{3}H \right\rbrack\)

",p-Block Elements
1045," The stability of \(+ 1\) oxidation state among \(Al,Ga\), In and
\(\text{Tl}\) increases in the sequence\\
(1) Al \(< Ga < In < Tl\)\\
(2) \(\text{Tl} < In < Ga < Al\)\\
(3) In \(< Tl < Ga < Al\)\\
(4) Ga \(<\) In \(< Al < Tl\)

",p-Block Elements
1046," Aluminum (III) chloride forms a dimer because aluminium\\
(1) belongs to \(3^{\text{rd}\text{~}}\) group\\
(2) can have higher coordination number\\
(3) cannot form a trimer\\
(4) has high ionization energy.

",p-Block Elements
1047," Which one of the following elements is unable to\\
(1) \(\text{Ga}\)\\
(2) \(\text{Al}\)\\
(3) \(B\)\\
(4) In

",p-Block Elements
1048," The tendency of \(\text{BF}_{3},\text{BCl}_{3}\) and
\(\text{BBr}_{3}\) to behave as Lewis acid decreases in the sequence\\
(1) \(\text{BCl}_{3} > \text{BF}_{3} > \text{BBr}_{3}\)\\
(2) \(\text{BBr}_{3} > \text{BCl}_{3} > \text{BF}_{3}\)\\
(3) \(\text{BBr}_{3} > \text{BF}_{3} > \text{BCl}_{3}\)\\
(4) \(\text{BF}_{3} > \text{BCl}_{3} > \text{BBr}_{3}\)

",p-Block Elements
1049," Boron compounds behave as Lewis acids, because of their\\
(1) ionisation property\\
(2) electron deficient nature\\
(3) acidic nature\\
(4) covalent nature.

",p-Block Elements
1050," Boric acid is an acid because its molecule\\
(1) contains replaceable \(H^{+}\)ion\\
(2) gives up a proton\\
(3) accepts \(\text{OH}^{-}\)from water releasing proton\\
(4) combines with proton from water, molecule.

",p-Block Elements
1051," Which of the following structure is similar to graphite?\\
(1) \(B_{4}C\)\\
(2) \(B_{2}H_{6}\)\\
(3) \(\text{BN}\)\\
(4) \(B\)

",p-Block Elements
1052," The type of hybridisation of boron in diborane is\\
(1) \(sp^{3}\)-hybridisation\\
(2) \(sp^{2}\)-hybridisation\\
(3) sp-hybridisation\\
(4) \(sp^{3}d^{2}\)-hybridisation.

",p-Block Elements
1053," Which of the following statements about \(H_{3}\text{BO}_{3}\) is
not correct?\\
(1) It has a layer structure in which planar \(\text{BO}_{3}\) units are
joined by hydrogen bonds.\\
(2) It does not act as proton donor but acts as a Lewis acid by
accepting hydroxyl ion.\\
(3) It is a strong tribasic acid.\\
(4) It is prepared by acidifying an aqueous solution of borax.

",p-Block Elements
1054," Which of the following is incorrect statement?\\
(1) \(\text{SnF}_{4}\) is ionic in nature.\\
(2) \(\text{PbF}_{4}\) is covalent in nature.\\
(3) \(\text{SiCl}_{4}\) is easily hydrolysed.\\
(4) \(\text{GeX}X_{4}(X = F,Cl,Br,I)\) is more stable than
\(\text{GeX}_{2}\).

",p-Block Elements
1055," Which of the following species is not stable?\\
(1) \(\left\lbrack \text{SiCl}_{6} \right\rbrack^{2 -}\)\\
(2) \(\left\lbrack \text{SiF}_{6} \right\rbrack^{2 -}\)\\
(3) \(\left\lbrack \text{GeCl}_{6} \right\rbrack^{2 -}\)\\
(4) \(\left\lbrack Sn(OH)_{6} \right\rbrack^{2 -}\)

",p-Block Elements
1056," It is because of inability of \(ns^{2}\) electrons of the valence
shell to participate in bonding that\\
(1) \(\text{Sn}^{2 +}\) is oxidising while \(\text{Pb}^{4 +}\) is
reducing\\
(2) \(\text{Sn}^{2 +}\) and \(\text{Pb}^{2 +}\) are both oxidising and
reducing\\
(3) \(\text{Sn}^{4 +}\) is reducing while \(\text{Pb}^{4 +}\) is
oxidising\\
(4) \(\text{Sn}^{2 +}\) is reducing while \(\text{Pb}^{4 +}\) is
oxidising.

",p-Block Elements
1057," Which of the following oxidation states are the most characteristic
for lead and tin respectively?\\
(1) \(+ 2, + 4\)\\
(2) \(+ 4, + 4\)\\
(3) \(+ 2, + 2\)\\
(4) \(+ 4, + 2\)

",p-Block Elements
1058," Carbon and silicon belong to (IV) group. The maximum coordination
number of carbon in commonly occurring compounds is 4 , whereas that of
silicon is 6 . This is due to\\
(1) availability of low lying \(d\)-orbitals in silicon\\
(2) large size of silicon\\
(3) more electropositive nature of silicon\\
(4) both (2) and (c).

",p-Block Elements
1059," Which of the following does not show electrical conduction?\\
(1) Diamond\\
(2) Graphite\\
(3) Potassium\\
(4) Sodium

",p-Block Elements
1060," Percentage of lead in lead pencil is\\
(1) 80\\
(2) 20\\
(3) zero\\
(4) 70

",p-Block Elements
1061," In graphite, electrons are\\
(1) localised on each C-atom\\
(2) localised on every third C-atom\\
(3) spread out between the structure\\
(4) present in antibonding orbital.

",p-Block Elements
1062," Which of the following types of forces bind together the carbon
atoms in diamond?\\
(1) Ionic\\
(2) Covalent\\
(3) Dipolar\\
(4) van der Waals

",p-Block Elements
1063," Which of the following is an insulator?\\
(1) Graphite\\
(2) Aluminium\\
(3) Diamond\\
(4) Silicon

",p-Block Elements
1064," Identify the correct statements from the following:\\
(1) \(\text{CO}_{2(\text{\ }g)}\) is used as refrigerant for ice-cream
and frozen food.\\
(2) The structure of \(C_{60}\) contains twelve six carbon rings and
twenty five carbon rings.\\
(3) ZSM-5, a type of zeolite, is used to convert alcohols into
gasoline.\\
(4) \(\text{CO}\) is colourless and odourless gas.\\
(1) (1), (2) and (3) only\\
(2) (1) and (3) only\\
(3) (2) and (3) only\\
(4) (3) and (4) only

",p-Block Elements
1065," Which of the following compounds is used in cosmetic surgery?\\
(1) Silica\\
(2) Silicates\\
(3) Silicones\\
(4) Zeolites

",p-Block Elements
1066," Which of these is not a monomer for a high molecular mass silicone
polymer?\\
(1) \(\text{Me}_{3}\text{SiCl}\)\\
(2) \(\text{PhSiCl}_{3}\)\\
(3) \(\text{MeSiCl}_{3}\)\\
(4) \(\text{Me}_{2}\text{SiCl}_{2}\)

",p-Block Elements
1067," The basic structural unit of silicates is\\
(1) \(\text{SiO}_{3}\ ^{2 -}\)\\
(2) \(\text{SiO}_{4}\ ^{2 -}\)\\
(3) \(\text{SiO}^{-}\)\\
(4) \(\text{SiO}_{4}^{4 -}\)

",p-Block Elements
1068," Which statement is wrong?\\
(1) Beryl is an example of cyclic silicate.\\
(2) \(\text{Mg}_{2}\text{SiO}_{4}\) is orthosilicate.\\
(3) Basic structural unit in silicates is the \(\text{SiO}_{4}\)
tetrahedron.\\
(4) Feldspars are not aluminosilicates.

",p-Block Elements
1069," Name the two types of the structure of silicate in which one oxygen
atom of \(\left\lbrack \text{SiO}_{4} \right\rbrack^{4 -}\) is shared?\\
(1) Linear chain silicate\\
(2) Sheet silicate\\
(3) Pyrosilicate\\
(4) Three dimensional

",p-Block Elements
1070," The straight chain polymer is formed by\\
(1) hydrolysis of \(\text{CH}_{3}\text{SiCl}_{3}\) followed by
condensation polymerisation\\
(2) hydrolysis of \(\left( \text{CH}_{3} \right)_{4}\text{Si}\) by
addition polymerisation\\
(3) hydrolysis of \(\left( \text{CH}_{3} \right)_{2}\text{SiCl}_{2}\)
followed by condensation polymerisation\\
(4) hydrolysis of \(\left( \text{CH}_{3} \right)_{3}\text{SiCl}\)
followed by condensation polymerisation.

",p-Block Elements
1071," Which of the following anions is present in the chain structure of
silicates?\\
(1) \(\left( \text{Si}_{2}O_{5}^{2 -} \right)_{n}\)\\
(2) \(\left( \text{SiO}_{3}^{2 -} \right)_{n}\)\\
(3) \(\text{SiO}_{4}^{4 -}\)\\
(4) \(\text{Si}_{2}O_{7}^{6 -}\)

",p-Block Elements
1072," Which one of the following statements about the zeolite is false?\\
(1) They are used as cation exchangers.\\
(2) They have open structure which enables them\\
to take up small molecules.\\
(3) Zeolites are aluminosilicates having three dimensional network.\\
(4) Some of the \(\text{SiO}_{4}^{4 -}\) units are replaced by
\(\text{AlO}_{4}^{5 -}\) and \(\text{AlO}_{6}^{9 -}\) ions in zeolites.

",p-Block Elements
1073," The substance used as a smoke screen in warfare is\\
(1) \(\text{SiCl}_{4}\)\\
(2) \(\text{PH}_{3}\)\\
(3) \(\text{PCl}_{5}\)\\
(4) acetylene.

",p-Block Elements
1074," The element \(Z = 114\) has been discovered recently. It will belong
to which of the following family/group and electronic configuration?

(1) Carbon family, {[}Rn{]} \(5f^{14}6d^{10}7s^{2}7p^{2}\)\\
(2) Oxygen family, {[}Rn{]} \(5f^{14}6d^{10}7s^{2}7p^{4}\)\\
(3) Nitrogen family, {[}Rn{]} \(5f^{14}6d^{10}7s^{2}7p^{6}\)\\
(4) Halogen family, {[}Rn{]} \(5f^{14}6d^{10}7s^{2}7p^{5}\)

",Periodic table and its properties
1075," An atom has electronic configuration
\(1s^{2}2s^{2}2p^{6}3s^{2}3p^{6}3d^{3}4s^{2}\), you will place it in\\
(1) fifth group\\
(2) fifteenth group\\
(3) second group\\
(4) third group.

",Periodic table and its properties
1076," The electronic configuration of an element is
\(1s^{2}2s^{2}2p^{6}3s^{2}3p^{3}\). What is the atomic number of the
element, which is just below the above element in the periodic table?\\
(1) 36\\
(2) 49\\
(3) 33\\
(4) 34

",Periodic table and its properties
1077," If the atomic number of an element is 33 , it will be placed in the
periodic table in the\\
(1) first group\\
(2) third group\\
(3) fifth group\\
(4) seventh group.

",Periodic table and its properties
1078,"The electronic configuration of four elements are given below. Which
elements does not belong to the same family as others?\\
(1) \(\lbrack Xe\rbrack 4f^{14}5d^{10}4s^{2}\)\\
(2) \(\lbrack Kr\rbrack 4d^{10}5s^{2}\)\\
(3) \(\lbrack Ne\rbrack 3s^{2}3p^{5}\)\\
(4) \(\lbrack Ar\rbrack 3d^{10}4s^{2}\)

",Periodic table and its properties
1079," For the second period elements the correct increasing order of first
ionization enthalpy is\\
(1) \(\text{Ll} < Be < B < C < O < N < F < Ne\)\\
(2) \(\text{Li} < Be < B < C < N < O < F < Ne\)\\
(3) \(\text{Ll} < B < Be < C < O < N < F < Ne\)\\
(4) \(\text{Li} < B < Be < C < N < O < F < Ne\)

",Periodic table and its properties
1080," Which of the following oxides is most acidic in nature?\\
(1) \(\text{MgO}\)\textbf{\hfill\break
}(2) BeO\\
(3) \(\text{BaO}\)\\
(4) \(\text{CaO}\)

",Periodic table and its properties
1081," In which of the following options the order of arrangement does not
agree with the variation of property indicated against it?\\
(1) \(I < Br < Cl < F\) (increasing electron gain enthalpy)\\
(2) \(\text{Li} < Na < K < Rb\) (increasing metallic radius)\\
(3)
\(\text{Al}^{3 +} < \text{Mg}^{2 +} < \text{Na}^{+} < F^{-}\)(increasing
ionic size)\\
(4) \(B < C < N < O\) (increasing first lonisation enthalpy)


",Periodic table and its properties
1082," The formation of the oxide ion, \(O_{(g)}^{2 -}\) from oxygen atom
requires first an exothermic and then an endothermic step as shown below
:


\[\begin{matrix}
 & O_{(g)} + e^{-} \rightarrow O_{(g)}^{-};\Delta_{f}H^{\circ} = - 141\text{\ }\text{kJ}{\text{\ }\text{mol}}^{- 1} \\
 & O_{(g)}^{-} + e^{-} \rightarrow O_{(g)}^{2 -};\Delta_{f}H^{\circ} = + 780\text{\ }\text{kJ}{\text{\ }\text{mol}}^{- 1} \\
\end{matrix}\]


Thus, process of formation of \(O^{2 -}\) in gas phase is unfavourable
even though \(O^{2 -}\) is isoelectronic with neon. It is due to the
fact that,

(1) \(O^{-}\)ion has comparatively smaller size than oxygen atom\\
(2) oxygen is more electronegative\\
(3) addition of electron in oxygen results in larger size of the ion\\
(4) electron repulsion outweighs the stability gained by achieving noble
gas configuration.

",Periodic table and its properties
1083," Which of the following orders of ionic radii is correctly
represented?\\
(1) \(H^{-} > H^{+} > H\)\\
(2) \(\text{Na}^{+} > F^{-} > O^{2 -}\)\\
(3) \(F^{-} > O^{2 -} > \text{Na}^{+}\)\\
(4) \(\text{Al}^{3 +} > \text{Mg}^{2 +} > N^{3 -}\)

",Periodic table and its properties
1084," Which one of the following arrangements represents the correct order
of least negative to most negative electron gain enthalpy for
\(C,Ca,Al,F\) and \(O\) ?\\
(1) \(\text{Al} < Ca < O < C < F\)\\
(2) \(\text{Al} < O < C < Ca < F\)\\
(3) \(C < F < O < Al < Ca\)\\
(4) \(\text{Ca} < Al < C < O < F\)

",Periodic table and its properties
1085," In which of the following arrangements the given sequence is not
strictly ccording to the property indicated against it?\\
(1) \(HF < HCl < HBr < HI\) : increasing acidic strength\\
(2) \(H_{2}O < H_{2}\text{\ }S < H_{2}\text{Se} < H_{2}\) Te :
increasing \(pK_{a}\) values\\
(3) \(\text{NH}_{3} < \text{PH}_{3} < \text{AsH}_{3} < \text{SbH}_{3}\)
: increasing acidic character\\
(4) \(\text{CO}_{2} < \text{SiO}_{2} < \text{SnO}_{2} < \text{PbO}_{2}\)
: increasing oxidising power


",Periodic table and its properties
1086," Identify the wrong statement in the following.\\
(1) Amongst isoelectronic species, smaller the positive charge on the
cation, smaller is the ionic radius.\\
(2) Amongst isoelectronic species, greater the negative charge on the
anion, larger is the ionic radius.\\
(3) Atomic radius of the elements increases as one moves down the first
group of the periodic table.\\
(4) Atomic radius of the elements decreases as one moves across from
left to right in the \(2^{\text{nd}\text{~}}\) period of the periodic
table.

",Periodic table and its properties
1087," What is the value of electron gain enthalpy of \(\text{Na}^{+}\)if
\(IE_{1}\) of \(Na = 5.1eV\) ?\\
(1) \(- 5.1eV\)\\
(2) \(- 10.2eV\)\\
(3) \(+ 2.55eV\)\\
(4) +10.2 eV

",Periodic table and its properties
1088," Which of the following oxides is amphoteric?\\
(1) \(\text{SnO}_{2}\)\\
(2) \(\text{CaO}\)\\
(3) \(\text{SiO}_{2}\)\\
(4) \(\text{CO}_{2}\)

",Periodic table and its properties
1089," The correct order of the decreasing ionic radii among the following
isoelectronic species is\\
(1) \(\text{Ca}^{2 +} > K^{+} > S^{2 -} > \text{Cl}^{-}\)\\
(2) \(\text{Cl}^{-} > S^{2 -} > \text{Ca}^{2 +} > K^{+}\)\\
(3) \(S^{2 -} > \text{Cl}^{-} > K^{+} > \text{Ca}^{2 +}\)\\
(4) \(K^{+} > \text{Ca}^{2 +} > \text{Cl}^{-} > S^{2 -}\)

",Periodic table and its properties
1090," Which of the following represents the correct order of increasing
electron gain enthalpy with negative sign for the elements \(O,S,F\) and
\(Cl\) ?\\
(1) \(\text{Cl} < F < O < S\)\\
(2) O \(<\) S \(<\) F \(<\) Cl\\
(3) F \(<\) S \(< O < Cl\)\\
(4) \(S < O < Cl < F\)

",Periodic table and its properties
1091," Among the elements \(Ca,Mg,P\) and \(\text{Cl}\), the order of
increasing atomic radii is\\
(1) \(\text{Mg} < Ca < Cl < P\)\\
(2) \(\text{Cl} < P < Mg < Ca\)\\
(3) P \(< Cl < Ca < Mg\)\\
(4) \(\text{Ca} < Mg < P < Cl\)

",Periodic table and its properties
1092," Among the following which one has the highest cation to anion size
ratio?\\
(1) CsI\\
(2) CsF\\
(3) \(\text{LiF}\)\\
(4) \(\text{NaF}\)

",Periodic table and its properties
1093," Amongst the elements with following electronic configurations, which
one of them may have the highest ionisation energy?\\
(1) \(\text{Ne}\left\lbrack 3s^{2}3p^{2} \right\rbrack\)\\
(2) \(Ar\left\lbrack 3d^{10}4s^{2}4p^{3} \right\rbrack\)\\
(3) \(\text{Ne}\left\lbrack 3s^{2}3p^{1} \right\rbrack\)\\
(4) \(\text{Ne}\left\lbrack 3s^{2}3p^{3} \right\rbrack\)

",Periodic table and its properties
1094," Identify the correct order of the size of the following.\\
(1) \(\text{Ca}^{2 +} < K^{+} < Ar < \text{Cl}^{-} < S^{2 -}\)\\
(2) \(\text{Ar} < \text{Ca}^{2 +} < K^{+} < \text{Cl}^{-} < S^{2 -}\)\\
(3) \(\text{Ca}^{2 +} < Ar < K^{+} < \text{Cl}^{-} < S^{2 -}\)\\
(4) \(\text{Ca}^{2 +} < K^{+} < Ar < S^{2 -} < \text{Cl}^{-}\)

",Periodic table and its properties
1095," With which of the following electronic configuration an atom has the
lowest ionisation enthalpy?\\
(1) \(1s^{2}2s^{2}2p^{3}\)\\
(2) \(1s^{2}2s^{2}2p^{5}3s^{1}\)\\
(3) \(1s^{2}2s^{2}2p^{6}\)\\
(4) \(1s^{2}2s^{2}2p^{5}\)

",Periodic table and its properties
1096," Which one of the following ionic species has the greatest proton
affinity to form stable compound?\\
(1) \(\text{NH}_{2}^{-}\)\\
(2) \(F^{-}\)\\
(3) \(I^{-}\)\\
(4) \(\text{HS}^{-}\)


",Periodic table and its properties
1097," Which of the following is the most basic oxide?\\
(1) \(\text{SeO}_{2}\)\\
(2) \(\text{Al}_{2}O_{3}\)\\
(3) \(\text{Sb}_{2}O_{3}\)\\
(4) \(\text{Bi}_{2}O_{3}\)


",Periodic table and its properties
1098," What is the correct relationship between the \(\text{pH}\) of
isomolar solutions of sodium oxide,
\(\text{Na}_{2}O\left( \text{pH}_{1} \right)\), sodium sulphide,
\(\text{Na}_{2}\text{\ }S\left( \text{pH}_{2} \right)\), sodium
selenide, \(\text{Na}_{2}\text{Se}\left( \text{pH}_{3} \right)\) and
sodium telluride \(\text{Na}_{2}\text{Te}\left( \text{pH}_{4} \right)\)
?\\
(1) \(\text{pH}_{1} > \text{pH}_{2} > \text{pH}_{3} > \text{pH}_{4}\)\\
(2)
\(\text{pH}_{1} > \text{pH}_{2} \approx \text{pH}_{3} > \text{pH}_{4}\)\\
(3)
\(\text{pH}_{1} < \text{pH}_{2} < \text{pH}_{3} < \text{pH}\ _{4}\)\\
(4)
\(\text{pH}_{1} < \text{pH}_{2} < \text{pH}_{3} \approx \text{pH}_{4}\)

",Periodic table and its properties
1099," Ionic radii are\\
(1) inversely proportional to effective nuclear charge\\
(2) inversely proportional to square of effective nuclear charge\\
(3) directly proportional to effective nuclear charge\\
(4) directly proportional to square of effective nuclear charge.

",Periodic table and its properties
1100," The ions \(O^{2 -},F^{-},\text{Na}^{+},\text{Mg}^{2 +}\) and
\(\text{Al}^{3 +}\) are isoelectronic. Their ionic radii show\\
(1) a significant increase from \(O^{2 -}\) to \(\text{Al}^{3 +}\)\\
(2) a significant decrease from \(O^{2 -}\) to \(\text{Al}^{3 +}\)\\
(3) an increase from \(O^{2 -}\) to \(F^{-}\)and then decrease from
\(\text{Na}^{+}\)to \(\text{Al}^{3 +}\)\\
(4) a decrease from \(O^{2 -}\) to \(F^{-}\)and then increase from
\(\text{Na}^{+}\)to \(\text{Al}^{3 +}\).


",Periodic table and its properties
1101," Which of the following order is wrong?\\
(1) \(\text{NH}_{3} < \text{PH}_{3} < \text{AsH}_{3}\) - acidic\\
(2) \(\text{Li} < Be < B < C - 1^{\text{st}\text{~}}\) IP\\
(3) \(\text{Al}_{2}O_{3} < MgO < \text{Na}_{2}O < K_{2}O -\) basic\\
(4) \(\text{Li}^{+} < \text{Na}^{+} < K^{+} < \text{Cs}^{+} -\)ionic
radius.

",Periodic table and its properties
1102," Correct order of \(1^{\text{st}\text{~}}\) ionisation potential
among following elements \(Be,B,C,N,O\) is\\
(1) \(B < Be < C < O < N\)\\
(2) B \(<\) Be \(<\) C \(<\) N \(<\) O\\
(3) Be \(<\) B \(<\) C \(<\) N \(<\) O\\
(4) \(\text{Be} < B < C < O < N\)


",Periodic table and its properties
1103," Which of the following elements has the maximum electron affinity?\\
(1) I\\
(2) \(\text{Br}\)\\
(3) \(\text{Cl}\)\\
(4) \(F\)

",Periodic table and its properties
1104," The first ionization potentials \((eV)\) of \(\text{Be}\) and \(B\)
respectively are\\
(1) \(8.29,8.29\)\\
(2) \(9.32,9.32\)\\
(3) \(8.29,9.32\)\\
(4) \(9.32,8.29\)

",Periodic table and its properties
1105," Which one of the following is correct order of the size of iodine
species?\\
(1) \(I^{+} > I^{-} > I\)\\
(2) \(I^{-} > I > I^{+}\)\\
(3) I \(> I^{-} > I^{+}\)\\
(4) I \(> I^{+} > I^{-}\)

",Periodic table and its properties
1106," Which of the following ions is the largest in size?\\
(1) \(K^{+}\)\\
(2) \(\text{Ca}^{2 +}\)\\
(3) \(\text{Cl}^{-}\)\\
(4) \(S^{2 -}\)

",Periodic table and its properties
1107," Which of the following has the smallest size?\\
(1) \(\text{Al}^{3 +}\)\\
(2) \(F^{-}\)\\
(3) \(\text{Na}^{+}\)\\
(4) \(\text{Mg}^{2 +}\)

",Periodic table and its properties
1108," Among the following oxides, the one which is most basic is\\
(1) \(\text{ZnO}\)\\
(2) \(\text{MgO}\)\\
(3) \(\text{Al}_{2}O_{3}\)\\
(4) \(N_{2}O_{5}\)

",Periodic table and its properties
1109," Which of the following has largest size?\\
(1) \(\text{Na}\)\\
(2) \(\text{Na}^{+}\)\\
(3) \(\text{Na}^{-}\)\\
(4) Can't be predicted.

",Periodic table and its properties
1110," \(\text{Na}^{+},\text{Mg}^{2 +},\text{Al}^{3 +}\) and
\(\text{Si}^{4 +}\) are isoelectronic. The order of their ionic size
is\\
(1)
\(\text{Na}^{+} > \text{Mg}^{2 +} < \text{Al}^{3 +} < \text{Si}^{4 +}\)\\
(2)
\(\text{Na}^{+} < \text{Mg}^{2 +} > \text{Al}^{3 +} > \text{Si}^{4 +}\)\\
(3)
\(\text{Na}^{+} > \text{Mg}^{2 +} > \text{Al}^{3 +} > \text{Si}^{4 +}\)\\
(4)
\(\text{Na}^{+} < \text{Mg}^{2 +} > \text{Al}^{3 +} < \text{Si}^{4 +}\)

",Periodic table and its properties
1111," In the periodic table from left to right in a period, the atomic
volume\\
(1) decreases\\
(2) increases\\
(3) remains same\\
(4) first decreases then increases.

",Periodic table and its properties
1112," Which electronic configuration of an element has abnormally high
difference between second and third ionization energy?\\
(1) \(1s^{2},2s^{2},2p^{6},3s^{1}\)\\
(2) \(1s^{2},2s^{2},2p^{6},3s^{1},3p^{1}\)\\
(3) \(1s^{2},2s^{2},2p^{6},3s^{2},3p^{2}\)\\
(4) \(1s^{2},2s^{2},2p^{6},3s^{2}\)

",Periodic table and its properties
1113," One of the characteristic properties of non-metals is that they\\
(1) are reducing agents\\
(2) form basic oxides\\
(3) form cations by electron gain\\
(4) are electronegative.

",Periodic table and its properties
1114," Which one of the following has minimum value of cation/anion
ratio?\\
(1) \(\text{NaCl}\)\\
(2) \(\text{KCl}\)\\
(3) \(\text{MgCl}_{2}\)\\
(4) \(\text{CaF}_{2}\)

",Periodic table and its properties
1115," Which of the following sets has strongest tendency to form anions?\\
(1) \(Ga,Ni,Tl\)\\
(2) \(Na,Mg,Al\)\\
(3) N, O, F\\
(4) V, Cr, Mn

",Periodic table and its properties
1116," Elements of which of the following groups will form anions most
readily?\\
(1) Oxygen family\\
(2) Nitrogen family\\
(3) Halogens\\
(4) Alkali metals

",Periodic table and its properties
